Customer ID,Age,Age Range,Gender,Item Purchased,Category,Purchase Amount (USD),Previous Purchases,Total Purchases,Location,Size,Color,Season,Review Rating,Review Ratings,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchase,Preferred Payment Method,Frequency of Purchases
3349,28,25 - 34,Female,T-shirt,Clothing,$74 ,15,"$1,110 ",New Hampshire,L,Gray,Winter,2.8,2,No,PayPal,Standard,No,No,Below 20 Purchases,Cash,Quarterly
3350,35,35 - 44,Female,Jewelry,Accessories,$79 ,29,"$2,291 ",Georgia,M,Red,Fall,2.8,2,No,Cash,Store Pickup,No,No,Below 30 Purchases,PayPal,Quarterly
3351,45,45 - 54,Female,Handbag,Accessories,$33 ,15,$495 ,Mississippi,S,Olive,Fall,4.9,4,No,PayPal,2-Day Shipping,No,No,Below 20 Purchases,Cash,Bi-Weekly
3352,43,35 - 44,Female,Shirt,Clothing,$49 ,18,$882 ,New Hampshire,L,Cyan,Spring,4.2,4,No,Cash,2-Day Shipping,No,No,Below 20 Purchases,Bank Transfer,Fortnightly
3353,55,55+,Female,Belt,Accessories,$96 ,7,$672 ,Washington,M,Teal,Summer,2.9,2,No,Credit Card,Next Day Air,No,No,Below 10 Puchases,Bank Transfer,Bi-Weekly
3354,31,25 - 34,Female,Dress,Clothing,$66 ,19,"$1,254 ",Ohio,L,Teal,Fall,4.6,4,No,Debit Card,Free Shipping,No,No,Below 20 Purchases,Credit Card,Quarterly
3355,42,35 - 44,Female,Skirt,Clothing,$45 ,15,$675 ,Maryland,M,Orange,Fall,2.8,2,No,Cash,Next Day Air,No,No,Below 20 Purchases,PayPal,Weekly
3356,40,35 - 44,Female,Blouse,Clothing,$28 ,3,$84 ,Delaware,M,Peach,Spring,2.6,2,No,Debit Card,Store Pickup,No,No,Below 10 Puchases,Bank Transfer,Bi-Weekly
3357,39,35 - 44,Female,Jeans,Clothing,$48 ,13,$624 ,Tennessee,M,Silver,Summer,3.5,3,No,Credit Card,Store Pickup,No,No,Below 20 Purchases,PayPal,Bi-Weekly
3358,41,35 - 44,Female,Hoodie,Clothing,$67 ,37,"$2,479 ",Arkansas,M,Pink,Winter,3.5,3,No,Venmo,Free Shipping,No,No,Below 40 Purchases,Credit Card,Monthly
3359,56,55+,Female,T-shirt,Clothing,$59 ,26,"$1,534 ",Tennessee,M,Magenta,Fall,3.4,3,No,Debit Card,2-Day Shipping,No,No,Below 30 Purchases,Cash,Annually
3360,43,35 - 44,Female,Sunglasses,Accessories,$74 ,29,"$2,146 ",New Hampshire,L,Red,Fall,3.9,3,No,Credit Card,Next Day Air,No,No,Below 30 Purchases,Debit Card,Monthly
3361,22,18 - 24,Female,Jacket,Outerwear,$81 ,47,"$3,807 ",Minnesota,M,Maroon,Spring,3.3,3,No,Venmo,2-Day Shipping,No,No,Below 50 Purchases,Cash,Quarterly
3362,47,45 - 54,Female,Shoes,Footwear,$26 ,47,"$1,222 ",Florida,M,Silver,Spring,4.1,4,No,Credit Card,Free Shipping,No,No,Below 50 Purchases,Credit Card,Bi-Weekly
3363,50,45 - 54,Female,Handbag,Accessories,$61 ,48,"$2,928 ",Tennessee,M,Gray,Summer,3,3,No,Credit Card,Next Day Air,No,No,Below 50 Purchases,Venmo,Fortnightly
3364,58,55+,Female,Sweater,Clothing,$23 ,46,"$1,058 ",California,M,Turquoise,Winter,3,3,No,PayPal,Next Day Air,No,No,Below 50 Purchases,Bank Transfer,Bi-Weekly
3365,50,45 - 54,Female,Scarf,Accessories,$33 ,7,$231 ,Oregon,M,Peach,Fall,3.2,3,No,Cash,Standard,No,No,Below 10 Puchases,Credit Card,Monthly
3366,43,35 - 44,Female,Skirt,Clothing,$58 ,45,"$2,610 ",Tennessee,L,Teal,Fall,3.9,3,No,Bank Transfer,Express,No,No,Below 50 Purchases,Credit Card,Quarterly
3367,38,35 - 44,Female,Gloves,Accessories,$65 ,47,"$3,055 ",North Carolina,M,Red,Spring,3.6,3,No,Venmo,2-Day Shipping,No,No,Below 50 Purchases,Debit Card,Quarterly
3368,44,35 - 44,Female,T-shirt,Clothing,$48 ,6,$288 ,Tennessee,M,Blue,Summer,3.1,3,No,Credit Card,Store Pickup,No,No,Below 10 Puchases,Venmo,Fortnightly
3369,30,25 - 34,Female,Sandals,Footwear,$25 ,29,$725 ,Nebraska,M,Blue,Spring,4.8,4,No,Cash,Express,No,No,Below 30 Purchases,Bank Transfer,Quarterly
3370,47,45 - 54,Female,Sweater,Clothing,$51 ,42,"$2,142 ",Maine,M,Indigo,Winter,3.8,3,No,Debit Card,2-Day Shipping,No,No,Below 50 Purchases,Cash,Monthly
3371,30,25 - 34,Female,Belt,Accessories,$31 ,46,"$1,426 ",Illinois,M,Charcoal,Summer,2.8,2,No,Venmo,Store Pickup,No,No,Below 50 Purchases,Cash,Fortnightly
3372,49,45 - 54,Female,Hoodie,Clothing,$99 ,28,"$2,772 ",Colorado,S,Turquoise,Winter,4,4,No,PayPal,Next Day Air,No,No,Below 30 Purchases,PayPal,Annually
3373,56,55+,Female,Socks,Clothing,$25 ,14,$350 ,Pennsylvania,M,Maroon,Winter,4.6,4,No,Credit Card,Free Shipping,No,No,Below 20 Purchases,Credit Card,Quarterly
3374,70,55+,Female,Sandals,Footwear,$52 ,12,$624 ,Minnesota,M,Purple,Spring,3.5,3,No,Debit Card,Store Pickup,No,No,Below 20 Purchases,Debit Card,Quarterly
3375,22,18 - 24,Female,Blouse,Clothing,$47 ,41,"$1,927 ",Nevada,S,Lavender,Spring,3.7,3,No,Debit Card,2-Day Shipping,No,No,Below 50 Purchases,Debit Card,Annually
3376,51,45 - 54,Female,Boots,Footwear,$98 ,8,$784 ,Connecticut,XL,Yellow,Fall,4.9,4,No,Debit Card,Express,No,No,Below 10 Puchases,Credit Card,Annually
3377,22,18 - 24,Female,Hat,Accessories,$46 ,24,"$1,104 ",Ohio,M,Green,Winter,4.1,4,No,Credit Card,Store Pickup,No,No,Below 30 Purchases,Cash,Quarterly
3378,37,35 - 44,Female,Shirt,Clothing,$32 ,18,$576 ,Kentucky,M,Yellow,Winter,4.6,4,No,Bank Transfer,Next Day Air,No,No,Below 20 Purchases,PayPal,Fortnightly
3379,49,45 - 54,Female,Shorts,Clothing,$75 ,6,$450 ,Minnesota,L,Gold,Fall,4.5,4,No,PayPal,Next Day Air,No,No,Below 10 Puchases,Cash,Quarterly
3380,61,55+,Female,Handbag,Accessories,$51 ,40,"$2,040 ",Tennessee,L,Turquoise,Summer,5,5,No,Debit Card,Store Pickup,No,No,Below 50 Purchases,Cash,Weekly
3381,41,35 - 44,Female,Dress,Clothing,$52 ,6,$312 ,North Dakota,L,Blue,Summer,3.8,3,No,PayPal,Standard,No,No,Below 10 Puchases,PayPal,Quarterly
3382,57,55+,Female,Hat,Accessories,$66 ,27,"$1,782 ",Minnesota,L,Turquoise,Winter,4.7,4,No,Bank Transfer,Standard,No,No,Below 30 Purchases,Credit Card,Quarterly
3383,34,25 - 34,Female,Sweater,Clothing,$35 ,2,$70 ,Nebraska,M,Maroon,Spring,2.8,2,No,Bank Transfer,Express,No,No,Below 10 Puchases,Bank Transfer,Weekly
3384,27,25 - 34,Female,Coat,Outerwear,$43 ,39,"$1,677 ",Delaware,M,Pink,Fall,2.6,2,No,Credit Card,Next Day Air,No,No,Below 40 Purchases,Venmo,Bi-Weekly
3385,39,35 - 44,Female,Hoodie,Clothing,$24 ,9,$216 ,Minnesota,L,Maroon,Summer,3.8,3,No,Credit Card,Free Shipping,No,No,Below 10 Puchases,Venmo,Quarterly
3386,62,55+,Female,Jewelry,Accessories,$83 ,16,"$1,328 ",Rhode Island,M,Olive,Winter,2.8,2,No,PayPal,Standard,No,No,Below 20 Purchases,Credit Card,Quarterly
3387,34,25 - 34,Female,T-shirt,Clothing,$62 ,36,"$2,232 ",Michigan,M,Lavender,Fall,2.6,2,No,Debit Card,2-Day Shipping,No,No,Below 40 Purchases,Cash,Quarterly
3388,53,45 - 54,Female,Pants,Clothing,$78 ,2,$156 ,New Jersey,S,Pink,Spring,3.4,3,No,Venmo,2-Day Shipping,No,No,Below 10 Puchases,Credit Card,Bi-Weekly
3389,35,35 - 44,Female,Sweater,Clothing,$61 ,21,"$1,281 ",South Dakota,M,Cyan,Spring,4.5,4,No,Venmo,Store Pickup,No,No,Below 30 Purchases,Credit Card,Weekly
3390,38,35 - 44,Female,Pants,Clothing,$57 ,39,"$2,223 ",North Carolina,L,Maroon,Fall,3.8,3,No,Credit Card,Free Shipping,No,No,Below 40 Purchases,Venmo,Annually
3391,32,25 - 34,Female,Socks,Clothing,$70 ,38,"$2,660 ",Oregon,S,Red,Summer,3,3,No,Credit Card,Next Day Air,No,No,Below 40 Purchases,PayPal,Annually
3392,47,45 - 54,Female,Hoodie,Clothing,$57 ,6,$342 ,Montana,M,Silver,Fall,3.7,3,No,Cash,2-Day Shipping,No,No,Below 10 Puchases,Debit Card,Quarterly
3393,53,45 - 54,Female,Scarf,Accessories,$74 ,6,$444 ,New Jersey,XL,Blue,Winter,4.4,4,No,Credit Card,Free Shipping,No,No,Below 10 Puchases,Venmo,Bi-Weekly
3394,60,55+,Female,Dress,Clothing,90,50,"$4,500 ",Arizona,M,Gold,Fall,3.1,3,No,PayPal,Next Day Air,No,No,Over 50 Purchases,Debit Card,Monthly
3395,31,25 - 34,Female,Sandals,Footwear,$98 ,9,$882 ,Vermont,S,Yellow,Spring,4.2,4,No,Cash,Store Pickup,No,No,Below 10 Puchases,PayPal,Annually
3396,44,35 - 44,Female,Dress,Clothing,$43 ,15,$645 ,Colorado,M,Silver,Winter,3.1,3,No,Debit Card,Free Shipping,No,No,Below 20 Purchases,Debit Card,Quarterly
3397,29,25 - 34,Female,Pants,Clothing,$37 ,5,$185 ,Tennessee,XL,Black,Winter,5,5,No,PayPal,Next Day Air,No,No,Below 10 Puchases,PayPal,Quarterly
3398,19,18 - 24,Female,Blouse,Clothing,$38 ,13,$494 ,New Jersey,L,Yellow,Summer,2.7,2,No,Bank Transfer,Standard,No,No,Below 20 Purchases,Bank Transfer,Bi-Weekly
3399,54,45 - 54,Female,Jeans,Clothing,$60 ,44,"$2,640 ",Montana,L,Pink,Winter,3.8,3,No,Cash,Standard,No,No,Below 50 Purchases,Cash,Fortnightly
3400,40,35 - 44,Female,Pants,Clothing,$55 ,36,"$1,980 ",Montana,XL,Yellow,Winter,3.3,3,No,Debit Card,Standard,No,No,Below 40 Purchases,Debit Card,Annually
3401,39,35 - 44,Female,Sunglasses,Accessories,$51 ,18,$918 ,Nevada,M,Lavender,Fall,4.8,4,No,Debit Card,Free Shipping,No,No,Below 20 Purchases,Venmo,Fortnightly
3402,44,35 - 44,Female,Backpack,Accessories,$71 ,39,"$2,769 ",Nevada,L,Peach,Winter,3.4,3,No,Venmo,Standard,No,No,Below 40 Purchases,Credit Card,Weekly
3403,22,18 - 24,Female,Hoodie,Clothing,$61 ,11,$671 ,Louisiana,M,Black,Spring,4.4,4,No,Venmo,2-Day Shipping,No,No,Below 20 Purchases,PayPal,Quarterly
3404,30,25 - 34,Female,Boots,Footwear,$65 ,1,$65 ,Illinois,M,Olive,Summer,3.9,3,No,Credit Card,Standard,No,No,Below 10 Puchases,Cash,Bi-Weekly
3405,69,55+,Female,Gloves,Accessories,$34 ,34,"$1,156 ",South Carolina,L,Olive,Fall,3.9,3,No,Cash,2-Day Shipping,No,No,Below 40 Purchases,Credit Card,Annually
3406,28,25 - 34,Female,Blouse,Clothing,$87 ,47,"$4,089 ",Washington,M,White,Summer,4.2,4,No,Venmo,Store Pickup,No,No,Below 50 Purchases,Bank Transfer,Bi-Weekly
3407,57,55+,Female,Sweater,Clothing,$79 ,24,"$1,896 ",Nebraska,M,Red,Spring,4,4,No,Venmo,Store Pickup,No,No,Below 30 Purchases,Venmo,Quarterly
3408,46,45 - 54,Female,Dress,Clothing,$46 ,20,$920 ,Alabama,S,Purple,Spring,2.6,2,No,Bank Transfer,Store Pickup,No,No,Below 30 Purchases,Cash,Quarterly
3409,48,45 - 54,Female,Socks,Clothing,$72 ,11,$792 ,Montana,L,Purple,Summer,4.4,4,No,PayPal,Standard,No,No,Below 20 Purchases,Bank Transfer,Annually
3410,24,18 - 24,Female,Shirt,Clothing,$93 ,3,$279 ,Minnesota,M,Teal,Summer,3.2,3,No,PayPal,Next Day Air,No,No,Below 10 Puchases,Credit Card,Quarterly
3411,50,45 - 54,Female,Sandals,Footwear,$76 ,38,"$2,888 ",Ohio,L,Teal,Summer,4.3,4,No,PayPal,Free Shipping,No,No,Below 40 Purchases,Bank Transfer,Bi-Weekly
3412,29,25 - 34,Female,Shoes,Footwear,$56 ,45,"$2,520 ",New York,L,Gray,Winter,4.9,4,No,Venmo,2-Day Shipping,No,No,Below 50 Purchases,Cash,Weekly
3413,61,55+,Female,Sandals,Footwear,$83 ,31,"$2,573 ",Indiana,M,Magenta,Fall,3.8,3,No,Credit Card,Store Pickup,No,No,Below 40 Purchases,Venmo,Quarterly
3414,34,25 - 34,Female,Gloves,Accessories,$90 ,16,"$1,440 ",Delaware,XL,Black,Winter,2.5,2,No,Cash,Express,No,No,Below 20 Purchases,PayPal,Bi-Weekly
3415,27,25 - 34,Female,Boots,Footwear,$94 ,3,$282 ,Connecticut,M,Maroon,Spring,4.9,4,No,Venmo,Next Day Air,No,No,Below 10 Puchases,Bank Transfer,Quarterly
3416,38,35 - 44,Female,Blouse,Clothing,$68 ,15,"$1,020 ",New York,M,Gold,Fall,3,3,No,Credit Card,2-Day Shipping,No,No,Below 20 Purchases,Bank Transfer,Annually
3417,25,25 - 34,Female,Sandals,Footwear,$53 ,11,$583 ,Alabama,M,Purple,Spring,3.2,3,No,PayPal,Store Pickup,No,No,Below 20 Purchases,Bank Transfer,Quarterly
3418,54,45 - 54,Female,Coat,Outerwear,$35 ,22,$770 ,Massachusetts,M,Blue,Summer,2.9,2,No,PayPal,2-Day Shipping,No,No,Below 30 Purchases,Debit Card,Fortnightly
3419,53,45 - 54,Female,Jacket,Outerwear,$30 ,35,"$1,050 ",South Carolina,M,Beige,Summer,2.8,2,No,Cash,Free Shipping,No,No,Below 40 Purchases,Debit Card,Annually
3420,23,18 - 24,Female,Jewelry,Accessories,$26 ,5,$130 ,West Virginia,L,Indigo,Winter,3.1,3,No,Venmo,Store Pickup,No,No,Below 10 Puchases,Venmo,Bi-Weekly
3421,19,18 - 24,Female,Hat,Accessories,$60 ,35,"$2,100 ",Kentucky,M,Purple,Winter,3.4,3,No,Debit Card,Express,No,No,Below 40 Purchases,PayPal,Bi-Weekly
3422,57,55+,Female,Shoes,Footwear,$30 ,27,$810 ,New Jersey,M,Maroon,Summer,2.9,2,No,PayPal,Free Shipping,No,No,Below 30 Purchases,PayPal,Weekly
3423,19,18 - 24,Female,Coat,Outerwear,$91 ,9,$819 ,New York,L,Beige,Winter,3.2,3,No,Credit Card,Next Day Air,No,No,Below 10 Puchases,Venmo,Monthly
3424,33,25 - 34,Female,Boots,Footwear,$71 ,21,"$1,491 ",Massachusetts,M,Brown,Spring,3.8,3,No,Venmo,Next Day Air,No,No,Below 30 Purchases,PayPal,Bi-Weekly
3425,33,25 - 34,Female,Scarf,Accessories,$64 ,23,"$1,472 ",Florida,L,Green,Summer,3.6,3,No,Venmo,2-Day Shipping,No,No,Below 30 Purchases,Credit Card,Monthly
3426,38,35 - 44,Female,Hat,Accessories,$54 ,3,$162 ,Michigan,M,Blue,Summer,4.3,4,No,Bank Transfer,Next Day Air,No,No,Below 10 Puchases,Debit Card,Bi-Weekly
3427,47,45 - 54,Female,Socks,Clothing,$35 ,31,"$1,085 ",Oregon,XL,Magenta,Fall,4.8,4,No,PayPal,2-Day Shipping,No,No,Below 40 Purchases,Credit Card,Annually
3428,39,35 - 44,Female,T-shirt,Clothing,$38 ,44,"$1,672 ",Michigan,XL,Turquoise,Winter,2.5,2,No,Bank Transfer,Store Pickup,No,No,Below 50 Purchases,Cash,Annually
3429,32,25 - 34,Female,Jewelry,Accessories,$69 ,20,"$1,380 ",Washington,M,Gray,Fall,2.5,2,No,Debit Card,Next Day Air,No,No,Below 30 Purchases,Venmo,Monthly
3430,27,25 - 34,Female,Skirt,Clothing,$96 ,34,"$3,264 ",Alaska,S,Purple,Winter,4.6,4,No,Debit Card,Express,No,No,Below 40 Purchases,Debit Card,Weekly
3431,67,55+,Female,Socks,Clothing,$73 ,17,"$1,241 ",Montana,M,Lavender,Winter,4.2,4,No,Credit Card,Next Day Air,No,No,Below 20 Purchases,Bank Transfer,Quarterly
3432,46,45 - 54,Female,Belt,Accessories,$49 ,20,$980 ,New Mexico,S,Green,Summer,4.2,4,No,Cash,Express,No,No,Below 30 Purchases,Venmo,Annually
3433,36,35 - 44,Female,Boots,Footwear,$44 ,46,"$2,024 ",Connecticut,M,Gray,Summer,4.8,4,No,Credit Card,2-Day Shipping,No,No,Below 50 Purchases,PayPal,Quarterly
3434,62,55+,Female,Socks,Clothing,$93 ,28,"$2,604 ",Alaska,M,Yellow,Spring,4.5,4,No,Cash,Free Shipping,No,No,Below 30 Purchases,PayPal,Annually
3435,31,25 - 34,Female,Pants,Clothing,$72 ,6,$432 ,Ohio,S,Orange,Summer,3.3,3,No,PayPal,2-Day Shipping,No,No,Below 10 Puchases,Venmo,Fortnightly
3436,68,55+,Female,Socks,Clothing,$91 ,50,"$4,550 ",Montana,M,Beige,Summer,2.7,2,No,Debit Card,2-Day Shipping,No,No,Over 50 Purchases,Debit Card,Bi-Weekly
3437,57,55+,Female,Belt,Accessories,$83 ,41,"$3,403 ",Nebraska,L,Peach,Winter,2.8,2,No,Venmo,2-Day Shipping,No,No,Below 50 Purchases,Bank Transfer,Monthly
3438,22,18 - 24,Female,Jacket,Outerwear,$62 ,50,"$3,100 ",Oklahoma,S,Green,Winter,3.5,3,No,Venmo,2-Day Shipping,No,No,Over 50 Purchases,PayPal,Annually
3439,26,25 - 34,Female,Shirt,Clothing,$71 ,33,"$2,343 ",Kentucky,M,Violet,Fall,3,3,No,Debit Card,Store Pickup,No,No,Below 40 Purchases,Credit Card,Monthly
3440,43,35 - 44,Female,Gloves,Accessories,$93 ,25,"$2,325 ",Idaho,M,Gray,Summer,4.5,4,No,Cash,Express,No,No,Below 30 Purchases,Venmo,Quarterly
3441,45,45 - 54,Female,Handbag,Accessories,$63 ,2,$126 ,Maryland,L,Magenta,Fall,4.3,4,No,Credit Card,2-Day Shipping,No,No,Below 10 Puchases,PayPal,Weekly
3442,64,55+,Female,Sweater,Clothing,$96 ,15,"$1,440 ",Tennessee,XL,Charcoal,Fall,4.1,4,No,Debit Card,Standard,No,No,Below 20 Purchases,Credit Card,Annually
3443,28,25 - 34,Female,Skirt,Clothing,$78 ,12,$936 ,Michigan,M,Violet,Spring,4.3,4,No,Venmo,Next Day Air,No,No,Below 20 Purchases,PayPal,Weekly
3444,47,45 - 54,Female,Dress,Clothing,$24 ,28,$672 ,Tennessee,L,Silver,Summer,5,5,No,PayPal,Free Shipping,No,No,Below 30 Purchases,Cash,Bi-Weekly
3445,53,45 - 54,Female,Pants,Clothing,$63 ,12,$756 ,Rhode Island,S,Green,Summer,3.8,3,No,Cash,2-Day Shipping,No,No,Below 20 Purchases,Bank Transfer,Bi-Weekly
3446,42,35 - 44,Female,Hat,Accessories,$58 ,3,$174 ,Florida,M,Magenta,Fall,4.9,4,No,Venmo,Standard,No,No,Below 10 Puchases,Debit Card,Annually
3447,51,45 - 54,Female,Boots,Footwear,$55 ,20,"$1,100 ",Louisiana,S,Purple,Spring,5,5,No,Debit Card,2-Day Shipping,No,No,Below 30 Purchases,Cash,Weekly
3448,62,55+,Female,Sandals,Footwear,$58 ,3,$174 ,Arkansas,M,Blue,Fall,4.3,4,No,Debit Card,Express,No,No,Below 10 Puchases,Bank Transfer,Bi-Weekly
3449,18,18 - 24,Female,Coat,Outerwear,$28 ,32,$896 ,Kentucky,S,Yellow,Winter,4.1,4,No,PayPal,Express,No,No,Below 40 Purchases,Bank Transfer,Fortnightly
3450,48,45 - 54,Female,Blouse,Clothing,$37 ,35,"$1,295 ",Kansas,M,Brown,Spring,4.5,4,No,PayPal,Standard,No,No,Below 40 Purchases,Cash,Monthly
3451,20,18 - 24,Female,Shorts,Clothing,$78 ,31,"$2,418 ",Vermont,M,Pink,Spring,3.6,3,No,PayPal,Store Pickup,No,No,Below 40 Purchases,PayPal,Monthly
3452,32,25 - 34,Female,Blouse,Clothing,$73 ,13,$949 ,Nevada,XL,Silver,Fall,3,3,No,Bank Transfer,Free Shipping,No,No,Below 20 Purchases,Credit Card,Annually
3453,26,25 - 34,Female,Jacket,Outerwear,$20 ,3,$60 ,Oklahoma,M,Indigo,Spring,3.7,3,No,Credit Card,Next Day Air,No,No,Below 10 Puchases,Venmo,Fortnightly
3454,31,25 - 34,Female,Shirt,Clothing,$60 ,48,"$2,880 ",Alabama,L,Pink,Winter,4.3,4,No,Venmo,Standard,No,No,Below 50 Purchases,Venmo,Bi-Weekly
3455,55,55+,Female,Handbag,Accessories,$71 ,15,"$1,065 ",Louisiana,S,Lavender,Fall,4.6,4,No,Cash,Store Pickup,No,No,Below 20 Purchases,PayPal,Bi-Weekly
3456,49,45 - 54,Female,T-shirt,Clothing,$89 ,13,"$1,157 ",Ohio,M,Orange,Fall,4.7,4,No,Bank Transfer,Standard,No,No,Below 20 Purchases,Venmo,Annually
3457,42,35 - 44,Female,Hoodie,Clothing,$53 ,21,"$1,113 ",Texas,M,Red,Fall,4.6,4,No,Bank Transfer,Express,No,No,Below 30 Purchases,Venmo,Monthly
3458,64,55+,Female,Jewelry,Accessories,$87 ,29,"$2,523 ",Maryland,M,Gray,Summer,3,3,No,Bank Transfer,Express,No,No,Below 30 Purchases,Cash,Fortnightly
3459,68,55+,Female,Jewelry,Accessories,$37 ,24,$888 ,West Virginia,L,Violet,Spring,3.4,3,No,PayPal,Standard,No,No,Below 30 Purchases,Venmo,Quarterly
3460,68,55+,Female,Hoodie,Clothing,$37 ,21,$777 ,Ohio,L,Green,Fall,3.8,3,No,Venmo,Express,No,No,Below 30 Purchases,PayPal,Annually
3461,41,35 - 44,Female,Scarf,Accessories,$78 ,5,$390 ,Indiana,M,Gold,Spring,3.1,3,No,Credit Card,Express,No,No,Below 10 Puchases,Bank Transfer,Bi-Weekly
3462,51,45 - 54,Female,Shoes,Footwear,$23 ,47,"$1,081 ",Wyoming,S,Maroon,Spring,4.4,4,No,Venmo,Standard,No,No,Below 50 Purchases,Cash,Quarterly
3463,44,35 - 44,Female,Jeans,Clothing,$73 ,34,"$2,482 ",Michigan,L,Olive,Spring,4.5,4,No,Bank Transfer,Standard,No,No,Below 40 Purchases,Credit Card,Quarterly
3464,27,25 - 34,Female,Jewelry,Accessories,$27 ,45,"$1,215 ",Maine,M,Yellow,Fall,2.8,2,No,Debit Card,2-Day Shipping,No,No,Below 50 Purchases,PayPal,Fortnightly
3465,36,35 - 44,Female,Coat,Outerwear,$59 ,12,$708 ,Utah,S,Peach,Winter,2.7,2,No,Debit Card,Next Day Air,No,No,Below 20 Purchases,PayPal,Annually
3466,19,18 - 24,Female,Backpack,Accessories,$53 ,31,"$1,643 ",Iowa,M,Gold,Spring,3.4,3,No,Bank Transfer,Standard,No,No,Below 40 Purchases,Debit Card,Weekly
3467,49,45 - 54,Female,Socks,Clothing,$42 ,43,"$1,806 ",Maryland,S,Purple,Summer,4.6,4,No,Debit Card,Standard,No,No,Below 50 Purchases,Bank Transfer,Annually
3468,18,18 - 24,Female,Scarf,Accessories,$45 ,5,$225 ,Texas,M,Charcoal,Fall,5,5,No,Bank Transfer,Next Day Air,No,No,Below 10 Puchases,Credit Card,Annually
3469,36,35 - 44,Female,Sunglasses,Accessories,$89 ,36,"$3,204 ",Ohio,S,Indigo,Winter,3.5,3,No,Credit Card,Standard,No,No,Below 40 Purchases,Debit Card,Quarterly
3470,36,35 - 44,Female,Socks,Clothing,$85 ,12,"$1,020 ",North Dakota,L,Magenta,Fall,3.3,3,No,Bank Transfer,Store Pickup,No,No,Below 20 Purchases,Cash,Annually
3471,19,18 - 24,Female,Coat,Outerwear,$69 ,31,"$2,139 ",West Virginia,S,Olive,Summer,4.5,4,No,Cash,Free Shipping,No,No,Below 40 Purchases,Cash,Bi-Weekly
3472,43,35 - 44,Female,Sandals,Footwear,$66 ,31,"$2,046 ",North Carolina,S,Blue,Spring,3.1,3,No,Cash,Store Pickup,No,No,Below 40 Purchases,Cash,Bi-Weekly
3473,31,25 - 34,Female,Blouse,Clothing,$42 ,15,$630 ,Georgia,S,White,Summer,4,4,No,Bank Transfer,Free Shipping,No,No,Below 20 Purchases,Debit Card,Weekly
3474,63,55+,Female,Dress,Clothing,$40 ,11,$440 ,Kansas,M,Cyan,Spring,2.5,2,No,Credit Card,Express,No,No,Below 20 Purchases,Cash,Weekly
3475,41,35 - 44,Female,Pants,Clothing,$82 ,18,"$1,476 ",Maine,M,Cyan,Winter,4.4,4,No,PayPal,Store Pickup,No,No,Below 20 Purchases,Venmo,Monthly
3476,48,45 - 54,Female,Sneakers,Footwear,$88 ,9,$792 ,South Carolina,M,Orange,Spring,4.4,4,No,Debit Card,Express,No,No,Below 10 Puchases,Cash,Quarterly
3477,68,55+,Female,Boots,Footwear,$99 ,11,"$1,089 ",South Carolina,XL,Orange,Summer,3.2,3,No,Credit Card,Free Shipping,No,No,Below 20 Purchases,Cash,Weekly
3478,53,45 - 54,Female,Handbag,Accessories,$85 ,38,"$3,230 ",Kentucky,S,Teal,Spring,3.8,3,No,PayPal,Store Pickup,No,No,Below 40 Purchases,Debit Card,Bi-Weekly
3479,36,35 - 44,Female,Handbag,Accessories,$57 ,42,"$2,394 ",Arizona,M,Magenta,Fall,4.6,4,No,PayPal,Store Pickup,No,No,Below 50 Purchases,PayPal,Quarterly
3480,46,45 - 54,Female,Sweater,Clothing,$56 ,41,"$2,296 ",New York,S,Orange,Summer,4.9,4,No,PayPal,Standard,No,No,Below 50 Purchases,Cash,Monthly
3481,21,18 - 24,Female,Sandals,Footwear,$79 ,45,"$3,555 ",New Hampshire,L,Peach,Winter,3.5,3,No,Cash,Free Shipping,No,No,Below 50 Purchases,PayPal,Monthly
3482,52,45 - 54,Female,Socks,Clothing,$67 ,41,"$2,747 ",Ohio,S,Maroon,Summer,3.4,3,No,Credit Card,Store Pickup,No,No,Below 50 Purchases,Debit Card,Bi-Weekly
3483,66,55+,Female,Gloves,Accessories,$61 ,35,"$2,135 ",Hawaii,M,Gold,Winter,3.9,3,No,Venmo,Next Day Air,No,No,Below 40 Purchases,Debit Card,Weekly
3484,19,18 - 24,Female,Hoodie,Clothing,$37 ,21,$777 ,Texas,L,White,Winter,3.9,3,No,Venmo,Express,No,No,Below 30 Purchases,Credit Card,Quarterly
3485,44,35 - 44,Female,Dress,Clothing,$75 ,13,$975 ,Illinois,L,Gray,Fall,4.2,4,No,Debit Card,Free Shipping,No,No,Below 20 Purchases,Credit Card,Bi-Weekly
3486,50,45 - 54,Female,Shirt,Clothing,$21 ,23,$483 ,Massachusetts,XL,Brown,Winter,3.4,3,No,Debit Card,Standard,No,No,Below 30 Purchases,Debit Card,Fortnightly
3487,51,45 - 54,Female,Shorts,Clothing,$89 ,6,$534 ,North Carolina,L,Charcoal,Winter,4.9,4,No,Debit Card,Standard,No,No,Below 10 Puchases,PayPal,Weekly
3488,25,25 - 34,Female,Sandals,Footwear,$24 ,39,$936 ,West Virginia,L,Beige,Fall,2.9,2,No,Debit Card,Store Pickup,No,No,Below 40 Purchases,Bank Transfer,Annually
3489,62,55+,Female,Sweater,Clothing,$27 ,7,$189 ,Delaware,XL,Teal,Spring,4.9,4,No,Cash,Store Pickup,No,No,Below 10 Puchases,Cash,Quarterly
